,id,name
0,B1GVJ,Information and communication (ISIC Rev.4)
1,ESEVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
2,P3S13,General government final consumption expenditure
3,ETOVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
4,EEMVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
5,P62,Exports of services
6,P6,Exports of goods and services
7,ETOVL,Real estate activities (ISIC Rev.4)
8,P51,Gross fixed capital formation
9,ESEVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
10,EEMVJ,Information and communication (ISIC Rev.4)
11,D11VA,"Agriculture, forestry and fishing (ISIC Rev.4)"
12,ETOVB_E,"Industry, including energy (ISIC Rev.4)"
13,D12VK,Financial and insurance activities (ISIC Rev.4)
14,D11VG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
15,B1GVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
16,D11,"Wages and salaries, total"
17,EEM,"Employees, total"
18,RB1_GA,Residual item
19,ETO,"Employment, total"
20,D12VO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
21,P7,Imports of goods and services
22,EEMVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
23,D12VF,Construction (ISIC Rev.4)
24,ESEVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
25,D11VF,Construction (ISIC Rev.4)
26,ETOVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
27,B1GVK,Financial and insurance activities (ISIC Rev.4)
28,ETOVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
29,B11,External balance of goods and services
30,D1VA,"Agriculture, forestry and fishing (ISIC Rev.4)"
31,D12VJ,Information and communication (ISIC Rev.4)
32,RB1_GE,Residual item
33,B1_GI,Gross domestic product - income approach
34,ESEVF,Construction (ISIC Rev.4)
35,B1GVF,Construction (ISIC Rev.4)
36,B1GVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
37,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
38,P31S14_S15,Private final consumption expenditure
39,P3,Final consumption expenditure
40,B1GVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
41,D12VC,of which: Manufacturing (ISIC Rev.4)
42,D12VM_N,"Prof., scientific, techn. Act.; admin., support service act. (ISIC Rev.4)"
43,D21_D31,Taxes less subsidies on products
44,D2_D3,Taxes less subsidies on production and imports
45,ESEVC,of which: Manufacturing (ISIC Rev.4)
46,D1VO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
47,ESEVR_U,Other service activities (ISIC Rev.4)
48,B1GVC,of which: Manufacturing (ISIC Rev.4)
49,EEMVL,Real estate activities (ISIC Rev.4)
50,ETOVF,Construction (ISIC Rev.4)
51,D11VR_U,Other service activities (ISIC Rev.4)
52,EEMVR_U,Other service activities (ISIC Rev.4)
53,P71,Imports of goods
54,ETOVC,of which: Manufacturing (ISIC Rev.4)
55,D1VK,Financial and insurance activities (ISIC Rev.4)
56,EEMVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
57,D1VF,Construction (ISIC Rev.4)
58,B1_GA,Gross domestic product at market prices - output approach
59,D1VC,of which: Manufacturing (ISIC Rev.4)
60,ETOVK,Financial and insurance activities (ISIC Rev.4)
61,EEMVB_E,"Industry, including energy (ISIC Rev.4)"
62,D11VB_E,"Industry, including energy (ISIC Rev.4)"
63,D1,"Compensation of employees, total"
64,D1VM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
65,P5,Gross capital formation
66,EEMVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
67,ETOVJ,Information and communication (ISIC Rev.4)
68,P61,Exports of goods
69,D1VJ,Information and communication (ISIC Rev.4)
70,P52_P53,Changes in inventories and acquisitions less disposals of valuables
71,EEMVK,Financial and insurance activities (ISIC Rev.4)
72,ESEVB_E,"Industry, including energy (ISIC Rev.4)"
73,ESEVK,Financial and insurance activities (ISIC Rev.4)
74,ESEVL,Real estate activities (ISIC Rev.4)
75,D11VL,Real estate activities (ISIC Rev.4)
76,D12VL,Real estate activities (ISIC Rev.4)
77,EEMVC,of which: Manufacturing (ISIC Rev.4)
78,B1_GE,Gross domestic product - expenditure approach
79,B1G,"Gross value added at basic prices, total activity"
80,D1VG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
81,D11VK,Financial and insurance activities (ISIC Rev.4)
82,D1VB_E,"Industry, including energy (ISIC Rev.4)"
83,P72,Imports of services
84,B1GVG_U,Services (ISIC Rev.4)
85,ETOVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
86,ESE,"Self-employed, total"
87,D11VO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
88,B2G_B3G,Gross operating surplus and mixed income
89,D12,"Employers' social contributions, total"
90,D1S1,Compensation of employees
91,B1GVL,Real estate activities (ISIC Rev.4)
92,D12VB_E,"Industry, including energy (ISIC Rev.4)"
93,D12VG_I,"Distr. Trade, repairs; transport; accommod., food serv. Act. (ISIC Rev.4)"
94,B1GVR_U,Other service activities (ISIC Rev.4)
95,D12VA,"Agriculture, forestry and fishing (ISIC Rev.4)"
96,EEMVF,Construction (ISIC Rev.4)
97,D11VJ,Information and communication (ISIC Rev.4)
98,B1GVB_E,"Industry, including energy (ISIC Rev.4)"
99,D11VC,of which: Manufacturing (ISIC Rev.4)
100,ESEVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
101,D11VM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
102,ESEVJ,Information and communication (ISIC Rev.4)
103,ETOVR_U,Other service activities (ISIC Rev.4)
104,D12VR_U,Other service activities (ISIC Rev.4)
105,D1VL,Real estate activities (ISIC Rev.4)
106,D1VR_U,Other service activities (ISIC Rev.4)
107,POPNC,Total population
108,B1_GS1,Gross domestic product
109,D9FRS2,Capital transfers receivable from the rest of the world
110,P3S1,Final consumption expenditure
111,P5S1,Gross capital formation
112,B8NS1,Net saving
113,D9NFRS2,Net capital transfers from the rest of the world
114,D1_D4TOS2,Primary incomes payable to the rest of the world
115,B5_NS1,Net national income at market prices
116,D1_D4NFRS2,Net primary incomes from the rest of the world
117,K1MS1,Consumption of fixed capital
118,D1_D4FRS2,Primary incomes receivable from the rest of the world
119,D5_D7TOS2,Current transfers payable to the rest of the world
120,B5_GS1,Gross national income at market prices
121,B9S1,Net lending/net borrowing
122,D9TOS2,Capital transfers payable to the rest of the world
123,K1S1,Consumption of fixed capital
124,D5_D7FRS2,Current transfers receivable from the rest of the world
125,B6NS1,Net national disposable income
126,D5_D7NFRS2,Net current transfers from the rest of the world
127,RB1_GS1,Residual item
128,P31S13,Individual consumption expenditure of general government
129,P31S14,Final consumption expenditure of households
130,P31S15,Final consumption expenditure of non-profit institutions serving households
131,P32S13,Collective consumption expenditure of general government
132,P51A,Gross fixed capital formation by asset
133,P51N1111,Dwellings
134,P51N1112,Other buildings and structures
135,P51N11131,Transport equipment
136,P51N1114,Cultivated biological resources
137,P51N112,Intellectual property products
138,P51N1113,Machinery and equipment+weapon system
139,P51N1113I,ICT equipment
140,P51N1113O,Other machinery and equipment+weapon systems
