country,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL
subject,B11,B11,B11,B11,B1G,B1G,B1GVA,B1GVA,B1GVB_E,B1GVB_E,B1GVC,B1GVC,B1GVF,B1GVF,B1GVG_I,B1GVG_I,B1GVG_U,B1GVG_U,B1GVJ,B1GVJ,B1GVK,B1GVK,B1GVL,B1GVL,B1GVM_N,B1GVM_N,B1GVO_Q,B1GVO_Q,B1GVR_U,B1GVR_U,B1_GA,B1_GA,B1_GA,B1_GA,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,D21S1,D21S1,D21_D31,D21_D31,EEM,EEM,EEMNC,EEMVA,EEMVA,EEMVB_E,EEMVB_E,EEMVC,EEMVC,EEMVF,EEMVF,EEMVG_I,EEMVG_I,EEMVJ,EEMVJ,EEMVK,EEMVK,EEMVL,EEMVL,EEMVM_N,EEMVM_N,EEMVO_Q,EEMVO_Q,EEMVR_U,EEMVR_U,ESE,ESE,ESENC,ESEVA,ESEVA,ESEVB_E,ESEVB_E,ESEVC,ESEVC,ESEVF,ESEVF,ESEVG_I,ESEVG_I,ESEVJ,ESEVJ,ESEVK,ESEVK,ESEVL,ESEVL,ESEVM_N,ESEVM_N,ESEVO_Q,ESEVO_Q,ESEVR_U,ESEVR_U,ETO,ETO,ETONC,ETONC,ETOVA,ETOVA,ETOVB_E,ETOVB_E,ETOVC,ETOVC,ETOVF,ETOVF,ETOVG_I,ETOVG_I,ETOVJ,ETOVJ,ETOVK,ETOVK,ETOVL,ETOVL,ETOVM_N,ETOVM_N,ETOVO_Q,ETOVO_Q,ETOVR_U,ETOVR_U,P3,P3,P3,P3,P3,P311B,P311B,P311B,P311B,P313B,P313B,P313B,P313B,P314B,P314B,P314B,P314B,P31DC,P31DC,P31DC,P31DC,P31NC,P31NC,P31NC,P31NC,P31S14,P31S14,P31S14,P31S14,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15B,P31S14_S15B,P31S14_S15B,P31S14_S15B,P31S15,P31S15,P31S15,P31S15,P31S15B,P31S15B,P31S15B,P31S15B,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3_P5,P3_P5,P3_P5,P3_P5,P5,P5,P5,P5,P5,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51A,P51A,P51A,P51A,P51N1111,P51N1111,P51N1111,P51N1111,P51N1112,P51N1112,P51N1112,P51N1112,P51N1113,P51N1113,P51N11131,P51N11131,P51N11131,P51N11131,P51N1113O,P51N1113O,P51N1113O,P51N1113O,P51N1114,P51N1114,P51N1114,P51N1114,P51N112,P51N112,P51N112,P51N112,P51S,P51S,P51S,P51S,P51S13,P51S13,P51S13,P51S13,P51S1LESSS13,P51S1LESSS13,P51S1LESSS13,P51S1LESSS13,P52,P52,P52,P52,P52_P53,P52_P53,P52_P53,P52_P53,P53,P53,P53,P53,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P61,P61,P61,P61,P62,P62,P62,P62,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P71,P71,P71,P71,P72,P72,P72,P72,POPNC,POPNC,PPPGDP,RB1_GA,RB1_GA,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RP31DC,RP31DC,RP31DC,RP31DC
measure,CQR,CQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,GPSA,GYSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,HCPCARSA,HVPVOBARSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,LNBQR,LNBQRSA,LNBQR,LNBQRSA,HRS,PER,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,PER,PERSA,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,CQR,CQRSA,DNBSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,DNBSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,PER,PERSA,CD,LNBQR,LNBQRSA,CARSA,CQR,CQRSA,LNBQR,LNBQRSA,VOBARSA,CQR,CQRSA,LNBQR,LNBQRSA
unit,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,Percentage,Percentage,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,Index,Index,Percentage,Percentage,Percentage,US Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,Hours,Persons,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Persons,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,Index,Index,Percentage,Percentage,Percentage,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,Index,Index,Percentage,Percentage,Percentage,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,Index,Index,Percentage,Percentage,Percentage,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,Index,Index,Percentage,Percentage,Percentage,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,Index,Index,Percentage,Percentage,Percentage,New Zealand Dollar,New Zealand Dollar,Index,New Zealand Dollar,US Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,Persons,Persons,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar,New Zealand Dollar
powercode,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Thousands,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Thousands,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Thousands,Thousands,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions
reference_period,,,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,2009-10,,,2009-10,2009-10,,,,,2009-10,2015,,,,,2015,2009-10,2009-10,2015,2015,2015,2009-10,2009-10,2009-10,2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,,,2009-10,2015,,,,2009-10,2009-10,2015,2015,2015,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,,,2009-10,2015,,,,2009-10,2009-10,2015,2015,2015,,,2009-10,2009-10,,,2009-10,2009-10,2009-10,,,,,2009-10,2015,,,,2009-10,2009-10,2015,2015,2015,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,2009-10,2009-10,,,,,2009-10,2015,,,,2009-10,2009-10,2015,2015,2015,,,2009-10,2009-10,,,2009-10,2009-10,,,,,2009-10,2015,,,,2009-10,2009-10,2015,2015,2015,,,2009-10,2009-10,,,2009-10,2009-10,,,,2009-10,2009-10,,,,2009-10,2009-10,2015,,,2009-10,2009-10
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870.8,5827.6,,,,,,,,,,,,,56297.3,38089.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.9,3915.6,,,,,,,,,,,34725.7,23494.8,,,,,,,,,,,,,325.3,660.3,,,,,,,,,,,11140.0,7537.2,,,,,,,,,,627.1,1273.0,,,,,,,,,,,8494.9,5747.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9,1272.7,,,,,,,,,,,6848.1,4633.3,,,,,,,,,772.2,1567.5,,,,,,,,,,,5999.6,4059.2,,,,,,,,,,,0.49262,,,134.8,,,,,1088.1,,,,
1960-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2907.3,5870.1,,,,,,,,,,,,,56525.2,38244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.1,3897.0,,,,,,0.099308674,,,,,34760.1,23518.1,,,,,,,,,,,,,310.2,626.3,,,,,,0.044355619,,,,,11145.0,7540.5,,,,,,,,,,648.3,1309.0,,,,,,0.989385351,,,,,8578.9,5804.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.6,1315.6,,,,,,0.941309667,,,,,6912.6,4676.9,,,,,,,,,627.6,1267.2,,,,,,0.200756878,,,,,6011.6,4067.3,,,,,,,,,,,0.49527,,,-5.2,,,,,1140.2,,,,
1960-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916.7,5930.3,,,,,,,,,,,,,56981.1,38552.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.4,3929.1,,,,,,0.1984203,,,,,34829.1,23564.8,,,,,,,,,,,,,352.2,716.1,,,,,,0.088671908,,,,,11154.9,7547.2,,,,,,,,,,676.8,1376.1,,,,,,1.959384835,,,,,8747.0,5918.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.6,1408.1,,,,,,1.865063312,,,,,7041.5,4764.2,,,,,,,,,633.6,1288.2,,,,,,0.400709305,,,,,6035.7,4083.6,,,,,,,,,,,0.49183,,,-103.8,,,,,1244.3,,,,
1960-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989.9,6026.9,,,,,,,,,,,,,57664.9,39015.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.2,3900.9,,,,,,0.29704106,,,,,34932.6,23634.8,,,,,,,,,,,,,321.7,648.5,,,,,,0.132890026,,,,,11169.7,7557.2,,,,,,,,,,695.3,1401.5,,,,,,2.882596102,,,,,8999.2,6088.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.1,1163.2,,,,,,2.746373366,,,,,7234.9,4895.0,,,,,,,,,727.6,1466.7,,,,,,0.598665051,,,,,6071.8,4108.1,,,,,,,,,,,0.4961,,,188.2,,,,,1400.4,,,,
