country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
subject,B11,B11,B11,B11,B1G,B1G,B1GVA,B1GVA,B1GVB_E,B1GVB_E,B1GVC,B1GVC,B1GVF,B1GVF,B1GVG_I,B1GVG_I,B1GVG_U,B1GVG_U,B1GVJ,B1GVJ,B1GVK,B1GVK,B1GVL,B1GVL,B1GVM_N,B1GVM_N,B1GVO_Q,B1GVO_Q,B1GVR_U,B1GVR_U,B1_GA,B1_GA,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,D21_D31,D21_D31,DB1_GE,DB1_GE,P3,P3,P3,P3,P3,P31S13,P31S13,P31S14,P31S14,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S15,P31S15,P32S13,P32S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P41,P41,P5,P5,P5,P5,P5,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51A,P51A,P51N1111,P51N1111,P51N1113,P51N1113,P51N11131,P51N11131,P51N1113I,P51N1113I,P51N1113O,P51N1113O,P51N1114,P51N1114,P51N112,P51N112,P52,P52,P52,P52,P52_P53,P52_P53,P52_P53,P52_P53,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P61,P61,P61,P61,P62,P62,P62,P62,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P71,P71,P71,P71,P72,P72,P72,P72,PPPGDP,RB1_GA,RB1_GA,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE
measure,CQR,CQRSA,VNBQR,VNBQRSA,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,VIXOBSA,VNBQR,VNBQRSA,VOBARSA,VPVOBARSA,CQR,VNBQR,CQR,VNBQR,CQR,CQRSA,DNBSA,VNBQR,VNBQRSA,CQR,VNBQR,CQR,VNBQR,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,VIXOBSA,VNBQR,VNBQRSA,VOBARSA,VPVOBARSA,CQR,VNBQR,CQR,VNBQR,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,VIXOBSA,VNBQR,VNBQRSA,VOBARSA,VPVOBARSA,CQR,VNBQR,CQR,CQRSA,DNBSA,VNBQR,VNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,VIXOBSA,VNBQR,VNBQRSA,VOBARSA,VPVOBARSA,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,VNBQR,CQR,CQRSA,VNBQR,VNBQRSA,CQR,CQRSA,VNBQR,VNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,VIXOBSA,VNBQR,VNBQRSA,VOBARSA,VPVOBARSA,CQR,CQRSA,VNBQR,VNBQRSA,CQR,CQRSA,VNBQR,VNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,VIXOBSA,VNBQR,VNBQRSA,VOBARSA,VPVOBARSA,CQR,CQRSA,VNBQR,VNBQRSA,CQR,CQRSA,VNBQR,VNBQRSA,CD,CQR,VNBQR,CARSA,CQR,CQRSA,VNBQR,VNBQRSA,VOBARSA
unit,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Index,Index,Percentage,Percentage,Index,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Index,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Index,Index,Percentage,Percentage,Index,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Index,Index,Percentage,Percentage,Index,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Rupiah,Rupiah,Index,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Index,Index,Percentage,Percentage,Index,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Index,Index,Percentage,Percentage,Index,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Index,Index,Percentage,Percentage,Index,Rupiah,Rupiah,Rupiah,US Dollar,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah,Rupiah
powercode,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Millions,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Billions,Millions,Billions,Billions,Billions,Billions,Billions,Billions,Units,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Millions,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Billions,Millions,Billions,Billions,Billions,Billions,Billions,Millions,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Billions,Millions,Billions,Billions,Billions,Billions,Units,Billions,Billions,Billions,Millions,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Billions,Millions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Millions,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Billions,Millions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Millions,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Billions,Millions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Units,Billions,Billions,Billions,Billions,Billions,Billions,Billions,Billions
reference_period,,,2010,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,,,,,2015,,,2015,2010,2010,2015,2015,,2010,,2010,,,,2010,2010,,2010,,2010,,,,,,2015,,,2015,2010,2010,2015,2015,,2010,,2010,,,,,,2015,,,2015,2010,2010,2015,2015,,2010,,,,2010,2010,,,,,,2015,,,2015,2010,2010,2015,2015,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,2010,,,2010,2010,,,2010,2010,,,,,,2015,,,2015,2010,2010,2015,2015,,,2010,2010,,,2010,2010,,,,,,2015,,,2015,2010,2010,2015,2015,,,2010,2010,,,2010,2010,,,2010,,,,2010,2010,2015
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-Q1,,656.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241782.8,694405.6,,60445.7,,7.11384155,,,29.486969803,,,3398766.3,780728.4,,,,,,,,,,,,,,113438.2,325797.1,,,,6.688160591,,,25.613649651,,,1696105.2,389611.2,,,,,22014.4,63225.8,,5503.6,,5.336461851,,,36.70993107,,,412527.8,94761.5,,,,,,,,51360.4,147508.2,,12840.1,,6.089431937,,,22.301227513,,,843435.1,193744.9,,,,,,,,,,,,,,,,,,,,,,,,,54214.5,155705.1,,13553.6,,10.024163175,,,22.174642779,,,540837.9,124235.5,,,,,,,,,51587.5,148160.3,,12896.9,,11.652281751,,,18.486277582,,,442724.0,101697.9,,,,,,,,,348.18678,,,52342.8,,,,,
1990-Q2,,-72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249718.8,721449.1,,62429.7,,7.170563309,2.46526052,,30.213900429,,,3482554.7,799975.4,,,,,,,,,,,,,,124744.2,360391.8,,,,6.888917181,6.76197939,,27.345639362,,,1810795.5,415956.7,,,,,22000.1,63559.3,,5500.0,,5.495632908,-2.9593497,,35.623555835,,,400319.7,91957.2,,,,,,,,44726.1,129215.7,,11181.5,,6.281430185,-15.579003369,,18.826918528,,,712036.3,163561.4,,,,,,,,,,,,,,,,,,,,,,,,,53109.4,153435.4,,13277.3,,9.271316938,5.916248541,,23.486549759,,,572835.2,131585.6,,,,,,,,,53399.7,154274.3,,13349.9,,11.798487955,2.230296303,,18.898576347,,,452598.1,103966.0,,,,,,,,,346.13501,,,58538.8,,,,,
1990-Q3,,239.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257959.6,733023.9,,64489.9,,7.33348755,1.005079199,,30.517574057,,,3517557.1,808015.8,,,,,,,,,,,,,,125976.4,357977.4,,,,7.011863724,-0.782944903,,27.131538072,,,1796618.0,412700.0,,,,,21138.1,60066.4,,5284.5,,5.21581767,1.236234198,,36.063946415,,,405268.6,93094.0,,,,,,,,110171.6,313066.1,,27542.9,,6.615371339,133.890872807,,44.034444067,,,1665387.9,382555.2,,,,,,,,,,,,,,,,,,,,,,,,,63519.5,180498.4,,15879.9,,10.52557978,5.349215524,,24.742895925,,,603477.4,138624.4,,,,,,,,,62563.1,177780.8,,15640.8,,11.678126095,18.367502736,,22.369772875,,,535729.1,123062.0,,,,,,,,,351.91162,,,-282.8,,,,,
1990-Q4,,1773.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264550.3,749819.1,,66137.6,,7.421965042,1.332367733,,30.924180367,,,3564423.9,818781.5,,,,,,,,,,,,,,112546.6,318992.6,,,,6.844972795,-8.482332718,,24.830150742,,,1644222.8,377693.4,,,,,21058.8,59687.3,,5264.7,,7.742569474,-32.887150589,,24.203542049,,,271987.3,62478.0,,,,,,,,90262.1,255831.3,,22565.5,,6.195422998,-12.517915614,,38.522249518,,,1456916.0,334667.3,,,,,,,,,,,,,,,,,,,,,,,,,73503.9,208333.4,,18376.0,,13.804646837,-11.7683658,,21.831061423,,,532458.0,122310.6,,,,,,,,,66408.7,188223.3,,16602.2,,11.174533989,10.930367546,,24.814871269,,,594286.2,136513.1,,,,,,,,,352.81883,,,33587.5,,,,,
