country,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
subject,B11,B11,B11,B11,B1G,B1G,B1G,B1G,B1GVA,B1GVA,B1GVA,B1GVA,B1GVB_E,B1GVB_E,B1GVB_E,B1GVB_E,B1GVC,B1GVC,B1GVC,B1GVC,B1GVF,B1GVF,B1GVF,B1GVF,B1GVG_I,B1GVG_I,B1GVG_I,B1GVG_I,B1GVG_U,B1GVG_U,B1GVJ,B1GVJ,B1GVJ,B1GVJ,B1GVK,B1GVK,B1GVL,B1GVL,B1GVL,B1GVL,B1GVM_N,B1GVM_N,B1GVO_Q,B1GVO_Q,B1GVO_Q,B1GVO_Q,B1_GA,B1_GA,B1_GA,B1_GA,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GS1,B1_GS1,B5_GS1,B5_NS1,B6GS1,B6NS1,B8GS1,D1_D4FRS2,D1_D4NFRS2,D1_D4TOS2,D21S1,D21S1,D21S1,D21S1,D21_D31,D21_D31,D21_D31,D21_D31,D5_D7FRS2,D5_D7NFRS2,D5_D7TOS2,EEM,EEM,EEMNC,EEMVA,EEMVA,EEMVB_E,EEMVB_E,EEMVC,EEMVC,EEMVF,EEMVF,EEMVG_I,EEMVG_I,EEMVJ,EEMVJ,EEMVK,EEMVK,EEMVL,EEMVL,EEMVM_N,EEMVM_N,EEMVO_Q,EEMVO_Q,EEMVR_U,EEMVR_U,ESE,ESE,ESENC,ESEVA,ESEVA,ESEVB_E,ESEVB_E,ESEVC,ESEVC,ESEVF,ESEVF,ESEVG_I,ESEVG_I,ESEVJ,ESEVJ,ESEVK,ESEVK,ESEVL,ESEVL,ESEVM_N,ESEVM_N,ESEVO_Q,ESEVO_Q,ESEVR_U,ESEVR_U,ETO,ETO,ETONC,ETOVA,ETOVA,ETOVB_E,ETOVB_E,ETOVC,ETOVC,ETOVF,ETOVF,ETOVG_I,ETOVG_I,ETOVJ,ETOVJ,ETOVK,ETOVK,ETOVL,ETOVL,ETOVM_N,ETOVM_N,ETOVO_Q,ETOVO_Q,ETOVR_U,ETOVR_U,P3,P3,P3,P3,P3,P311B,P311B,P311B,P311B,P312N,P312N,P312N,P312N,P313B,P313B,P313B,P313B,P314B,P314B,P314B,P314B,P31DC,P31DC,P31DC,P31DC,P31NC,P31NC,P31NC,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15B,P31S14_S15B,P31S14_S15B,P3S1,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3_P5,P3_P5,P3_P5,P3_P5,P5,P5,P5,P5,P5,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51A,P51A,P51A,P51A,P51N1112,P51N1112,P51N1112,P51N1112,P51N1113,P51N1113,P51N1113,P51N1113,P52,P52,P52_P53,P52_P53,P5S1,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P61,P61,P61,P61,P62,P62,P62,P62,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P71,P71,P71,P71,P72,P72,P72,P72,POPNC,POPNC,PPPGDP,RB1_GA,RB1_GA,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GS1,RP51,RP51,RP51
measure,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,LNBQR,CQR,CQRSA,LNBQR,LNBQRSA,CQR,LNBQR,CQR,CQRSA,LNBQR,LNBQRSA,CQR,LNBQR,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,HCPCARSA,HVPVOBARSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,LNBQR,CQR,CQR,CQR,CQR,CQR,CQR,CQR,CQR,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQR,CQR,HRS,PER,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,HRS,PER,CQR,CQRSA,DNBSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,LNBQR,LNBQRSA,CQR,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,DNBSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,PER,PERSA,CD,CQR,LNBQR,CARSA,CQR,CQRSA,LNBQR,LNBQRSA,VOBARSA,CQR,CQR,LNBQR,LNBQRSA
unit,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Index,Index,Percentage,Percentage,US Dollar,US Dollar,Chilean Peso,Chilean Peso,Index,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Hours,Persons,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Hours,Persons,Chilean Peso,Chilean Peso,Index,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Index,Index,Percentage,Percentage,Chilean Peso,Chilean Peso,Index,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Index,Index,Percentage,Percentage,Chilean Peso,Chilean Peso,Index,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Index,Chilean Peso,Chilean Peso,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Index,Index,Percentage,Percentage,Chilean Peso,Chilean Peso,Index,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Index,Index,Percentage,Percentage,Chilean Peso,Chilean Peso,Index,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Index,Index,Percentage,Percentage,Chilean Peso,Chilean Peso,Index,Chilean Peso,US Dollar,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Persons,Persons,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso,Chilean Peso
powercode,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Thousands,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Thousands,Thousands,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions
reference_period,,,2013,2013,,,2013,2013,,,2013,2013,,,2013,2013,,,2013,2013,,,2013,2013,,,2013,2013,,2013,,,2013,2013,,2013,,,2013,2013,,2013,,,2013,2013,,,2013,2013,,,,,2013,2015,,,,2015,2013,2013,2015,2015,2015,,2013,,,,,,,,,,,2013,2013,,,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013,2013,,,2013,2013,,,2013,2013,,,2013,2013,,,2013,2013,,,2013,2013,,2013,2013,,,,,2013,2015,,,2013,2013,2015,2015,2015,,2013,2013,,,,,,2013,2015,,,2013,2013,2015,2015,2015,,,2013,2013,,,2013,2013,2013,,,,,2013,2015,,,2013,2013,2015,2015,2015,,,2013,2013,,,2013,2013,,,2013,2013,,,,,,,,,,2013,2015,,,2013,2013,2015,2015,2015,,,2013,2013,,,2013,2013,,,,,2013,2015,,,2013,2013,2015,2015,2015,,,2013,2013,,,2013,2013,,,,,2013,,,,2013,2013,2015,,,2013,2013
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27400751.8,99782.4,,,,,,,,,,,,69821779.5,178490.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17015633.2,61964.0,,,,,,,,,,36719217.9,93868.1,,,,,2871010.9,10455.1,,,,,,,,,,9164224.9,23427.2,,,,,,,,,,7321634.6,26662.4,,,,,,,,,,12263450.4,31350.0,,,,,,,,,,,,,,,,,,8039152.2,29275.3,,,,,,,,,,19851449.9,50747.8,,,,,,,,,6478936.6,23593.7,,,,,,,,,,11299357.6,28885.4,,,,,,,,,,,274.60502,,,-1367742.4,,,,,3122794.0,,,,
1995-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28408373.4,103345.5,,,,,2.757814856,,,,,,,71747334.9,183413.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17506511.5,63686.1,,,,,2.569862938,,,,,37662851.5,96280.4,,,,,2935281.7,10678.1,,,,,-0.108983764,,,,,9154237.4,23401.7,,,,,,,,,,7325711.2,26649.9,,,,,0.543994699,,,,,12330162.9,31520.5,,,,,,,,,,,,,,,,,,7419470.9,26990.9,,,,,-7.43591073,,,,,18375313.8,46974.2,,,,,,,,,7229881.2,26301.2,,,,,7.094430778,,,,,12100982.7,30934.7,,,,,,,,,,,274.88745,,,451279.4,,,,,6325752.1,,,,
1995-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29529494.8,106541.4,,,,,0.489260671,,,,,,,72098366.4,184310.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17774820.9,64130.9,,,,,1.766310882,,,,,38328094.5,97981.0,,,,,3010149.4,10860.5,,,,,0.652497067,,,,,9213968.5,23554.4,,,,,,,,,,7834004.2,28264.8,,,,,8.202223995,,,,,13341510.5,34105.9,,,,,,,,,,,,,,,,,,8270389.6,29839.3,,,,,4.546453101,,,,,19210738.8,49109.9,,,,,,,,,7756106.3,27983.8,,,,,9.226170109,,,,,13217440.0,33788.7,,,,,,,,,,,277.16453,,,396237.1,,,,,5221494.0,,,,
1995-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30571762.0,110121.4,,,,,1.839741522,,,,,,,73424790.0,187701.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18238811.9,65697.4,,,,,3.506800257,,,,,39672184.3,101417.0,,,,,3095217.1,11149.2,,,,,1.640529636,,,,,9365126.4,23940.8,,,,,,,,,,8161692.1,29398.9,,,,,2.166624597,,,,,13630571.0,34844.9,,,,,,,,,,,,,,,,,,9381097.7,33791.3,,,,,11.660253351,,,,,21450759.6,54836.2,,,,,,,,,8214332.4,29588.5,,,,,1.858470021,,,,,13463082.2,34416.7,,,,,,,,,,,277.61863,,,-90724.4,,,,,2769230.9,,,,
